"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"11.11.2015 08:50:00";"2";"0";"1740";"48,47";"16777216";"12582912";"75";"1558";"27";"4606";"0";"0"
"11.11.2015 08:55:00";"2";"0";"528";"14,73";"16777216";"6809872";"40,59";"944";"397";"4606";"0";"0"
"11.11.2015 09:00:00";"2";"0";"274";"7,64";"16777216";"1999844";"11,92";"689";"13";"4606";"0";"0"
"11.11.2015 09:05:00";"2";"0";"68";"1,9";"16777216";"568748";"3,39";"115";"3";"4606";"16";"44"
"11.11.2015 09:10:00";"2";"0";"22";"0,62";"16777216";"10066";"0,06";"7";"1";"4606";"226";"1"
"11.11.2015 09:15:00";"2";"0";"224";"6,26";"16777216";"1551892";"9,25";"391";"3854";"4606";"3737";"16"
"11.11.2015 09:20:00";"2";"0";"601";"16,76";"16777216";"4504683";"26,85";"300";"16605";"4606";"18243";"74"
"11.11.2015 09:25:00";"2";"0";"235";"6,55";"16777216";"6697464";"39,92";"7";"5983";"4606";"11719";"43"
"11.11.2015 09:30:00";"2";"0";"1304";"36,33";"16777216";"10812915";"64,45";"0";"81215";"4606";"87980";"329"
"11.11.2015 09:35:00";"2";"0";"1539";"42,86";"16777216";"15131372";"90,19";"1579";"94006";"4606";"97719";"719"
"11.11.2015 09:40:00";"2";"0";"1571";"43,76";"16777216";"15376319";"91,65";"1";"99877";"4606";"104782";"389"
"11.11.2015 09:45:00";"2";"0";"1546";"43,05";"16777216";"15488726";"92,32";"79";"96914";"4606";"101674";"371"
"11.11.2015 09:50:00";"2";"0";"1557";"43,36";"16777216";"15622944";"93,12";"0";"94105";"4606";"100951";"394"
"11.11.2015 09:55:00";"2";"0";"1558";"43,41";"16777216";"15589389";"92,92";"38";"99921";"4606";"102460";"378"
"11.11.2015 10:00:00";"2";"0";"1650";"45,95";"16777216";"15567579";"92,79";"0";"105227";"4606";"107900";"395"
"11.11.2015 10:05:00";"2";"0";"1643";"45,76";"16777216";"15232035";"90,79";"80";"95706";"4606";"103068";"406"
"11.11.2015 10:10:00";"2";"0";"1651";"45,99";"16777216";"15634688";"93,19";"0";"97460";"4606";"102159";"407"
"11.11.2015 10:15:00";"2";"0";"1787";"49,79";"16777216";"15668242";"93,39";"41";"92024";"4606";"95768";"458"
"11.11.2015 10:20:00";"2";"0";"1730";"48,2";"16777216";"15577645";"92,85";"0";"88418";"4606";"92922";"443"
"11.11.2015 10:25:00";"2";"0";"1734";"48,3";"16777216";"15421617";"91,92";"22";"88726";"4606";"92713";"442"
"11.11.2015 10:30:00";"2";"0";"1853";"51,61";"16777216";"15388063";"91,72";"0";"96936";"4606";"99740";"468"
"11.11.2015 10:35:00";"2";"0";"1805";"50,27";"16777216";"15443428";"92,05";"769";"96040";"4606";"101549";"1185"
"11.11.2015 10:40:00";"2";"0";"1585";"44,16";"16777216";"15320954";"91,32";"0";"100156";"4606";"103151";"379"
"11.11.2015 10:45:00";"2";"0";"1704";"47,47";"16777216";"15544091";"92,65";"44";"105347";"4606";"111606";"406"
"11.11.2015 10:50:00";"2";"0";"1558";"43,39";"16777216";"15534024";"92,59";"0";"94436";"4606";"99977";"380"
"11.11.2015 10:55:00";"2";"0";"1616";"45,01";"16777216";"15443428";"92,05";"38";"101312";"4606";"105387";"390"
"11.11.2015 11:00:00";"2";"0";"1609";"44,81";"16777216";"15701796";"93,59";"0";"99216";"4606";"105817";"387"
