"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"04.01.2016 00:00:00";"2";"0";"16";"0,35";"4194304";"27682";"0,66";"0";"12";"72";"1";"0"
"04.01.2016 00:05:00";"2";"0";"35";"0,74";"4194304";"77595";"1,85";"0";"71";"72";"2";"0"
"04.01.2016 00:10:00";"2";"0";"16";"0,36";"4194304";"127926";"3,05";"0";"25";"72";"1";"0"
"04.01.2016 00:15:00";"2";"0";"16";"0,35";"4194304";"122474";"2,92";"0";"12";"72";"1";"0"
"04.01.2016 00:20:00";"2";"0";"67";"1,4";"4194304";"125410";"2,99";"0";"20";"72";"1";"0"
"04.01.2016 00:25:00";"2";"0";"17";"0,36";"4194304";"91855";"2,19";"0";"13";"72";"1";"0"
"04.01.2016 00:30:00";"2";"0";"17";"0,36";"4194304";"58301";"1,39";"0";"12";"72";"1";"0"
"04.01.2016 00:35:00";"2";"0";"20";"0,43";"4194304";"63753";"1,52";"0";"35";"72";"2";"0"
"04.01.2016 00:40:00";"2";"0";"16";"0,35";"4194304";"105696";"2,52";"0";"12";"72";"1";"0"
"04.01.2016 00:45:00";"2";"0";"16";"0,35";"4194304";"66689";"1,59";"0";"13";"72";"1";"0"
"04.01.2016 00:50:00";"2";"0";"21";"0,46";"4194304";"94372";"2,25";"0";"13";"72";"1";"0"
"04.01.2016 00:55:00";"2";"0";"16";"0,35";"4194304";"136315";"3,25";"0";"13";"72";"1";"0"
"04.01.2016 01:00:00";"2";"0";"16";"0,35";"4194304";"142187";"3,39";"0";"12";"72";"1";"0"
"04.01.2016 01:05:00";"2";"0";"28";"0,59";"4194304";"136315";"3,25";"0";"63";"72";"2";"0"
"04.01.2016 01:10:00";"2";"0";"16";"0,35";"4194304";"91855";"2,19";"0";"12";"72";"1";"0"
"04.01.2016 01:15:00";"2";"0";"17";"0,36";"4194304";"105696";"2,52";"0";"13";"72";"1";"0"
"04.01.2016 01:20:00";"2";"0";"22";"0,46";"4194304";"80531";"1,92";"0";"13";"72";"1";"0"
"04.01.2016 01:25:00";"2";"0";"17";"0,36";"4194304";"72142";"1,72";"0";"13";"72";"1";"0"
"04.01.2016 01:30:00";"2";"0";"16";"0,35";"4194304";"69206";"1,65";"0";"13";"72";"1";"0"
"04.01.2016 01:35:00";"2";"0";"20";"0,43";"4194304";"63753";"1,52";"0";"46";"72";"2";"0"
"04.01.2016 01:40:00";"2";"0";"16";"0,35";"4194304";"61237";"1,46";"0";"12";"72";"1";"0"
"04.01.2016 01:45:00";"2";"0";"17";"0,35";"4194304";"75078";"1,79";"0";"14";"72";"1";"0"
"04.01.2016 01:50:00";"2";"0";"22";"0,46";"4194304";"88919";"2,12";"0";"13";"72";"1";"0"
"04.01.2016 01:55:00";"2";"0";"17";"0,36";"4194304";"69206";"1,65";"0";"13";"72";"1";"0"
"04.01.2016 02:00:00";"2";"0";"16";"0,35";"4194304";"72142";"1,72";"0";"13";"72";"1";"0"
"04.01.2016 02:05:00";"2";"0";"27";"0,58";"4194304";"178258";"4,25";"0";"52";"72";"2";"0"
"04.01.2016 02:10:00";"2";"0";"17";"0,36";"4194304";"164417";"3,92";"0";"24";"72";"1";"0"
"04.01.2016 02:15:00";"2";"0";"16";"0,35";"4194304";"91855";"2,19";"0";"14";"72";"1";"0"
"04.01.2016 02:20:00";"2";"0";"22";"0,46";"4194304";"102760";"2,45";"0";"14";"72";"1";"0"
"04.01.2016 02:25:00";"2";"0";"17";"0,36";"4194304";"69206";"1,65";"0";"13";"72";"1";"0"
"04.01.2016 02:30:00";"2";"0";"17";"0,36";"4194304";"91855";"2,19";"0";"12";"72";"1";"0"
"04.01.2016 02:35:00";"2";"0";"20";"0,43";"4194304";"102760";"2,45";"0";"35";"72";"2";"0"
"04.01.2016 02:40:00";"2";"0";"16";"0,35";"4194304";"167353";"3,99";"0";"11";"72";"1";"0"
"04.01.2016 02:45:00";"2";"0";"16";"0,35";"4194304";"60817";"1,45";"0";"13";"72";"1";"0"
"04.01.2016 02:50:00";"2";"0";"21";"0,46";"4194304";"111149";"2,65";"0";"12";"72";"1";"0"
"04.01.2016 02:55:00";"2";"0";"17";"0,36";"4194304";"66689";"1,59";"0";"13";"72";"1";"0"
"04.01.2016 03:00:00";"2";"0";"16";"0,35";"4194304";"80531";"1,92";"0";"12";"72";"1";"0"
"04.01.2016 03:05:00";"2";"0";"28";"0,59";"4194304";"105696";"2,52";"0";"72";"72";"2";"0"
"04.01.2016 03:10:00";"2";"0";"17";"0,36";"4194304";"97308";"2,32";"0";"14";"72";"1";"0"
"04.01.2016 03:15:00";"2";"0";"16";"0,36";"4194304";"108632";"2,59";"0";"14";"72";"1";"0"
"04.01.2016 03:20:00";"2";"0";"22";"0,46";"4194304";"52429";"1,25";"0";"15";"72";"1";"0"
"04.01.2016 03:25:00";"2";"0";"16";"0,35";"4194304";"72142";"1,72";"0";"13";"72";"1";"0"
"04.01.2016 03:30:00";"2";"0";"23";"0,48";"4194304";"200907";"4,79";"0";"35";"72";"1";"0"
"04.01.2016 03:35:00";"2";"0";"20";"0,43";"4194304";"91855";"2,19";"0";"46";"72";"2";"0"
"04.01.2016 03:40:00";"2";"0";"16";"0,35";"4194304";"133798";"3,19";"0";"13";"72";"1";"0"
"04.01.2016 03:45:00";"2";"0";"16";"0,35";"4194304";"75078";"1,79";"0";"15";"72";"1";"0"
"04.01.2016 03:50:00";"2";"0";"22";"0,46";"4194304";"88919";"2,12";"0";"13";"72";"1";"0"
"04.01.2016 03:55:00";"2";"0";"16";"0,35";"4194304";"83467";"1,99";"0";"15";"72";"1";"0"
"04.01.2016 04:00:00";"2";"0";"16";"0,35";"4194304";"108632";"2,59";"0";"13";"72";"1";"0"
"04.01.2016 04:05:00";"2";"0";"28";"0,59";"4194304";"60817";"1,45";"0";"76";"72";"2";"0"
"04.01.2016 04:10:00";"2";"0";"17";"0,35";"4194304";"125410";"2,99";"0";"14";"72";"1";"0"
"04.01.2016 04:15:00";"2";"0";"16";"0,36";"4194304";"83467";"1,99";"0";"13";"72";"1";"0"
"04.01.2016 04:20:00";"2";"0";"21";"0,46";"4194304";"83467";"1,99";"0";"12";"72";"1";"0"
"04.01.2016 04:25:00";"2";"0";"17";"0,36";"4194304";"80531";"1,92";"0";"14";"72";"1";"0"
"04.01.2016 04:30:00";"2";"0";"17";"0,36";"4194304";"52429";"1,25";"0";"13";"72";"1";"0"
"04.01.2016 04:35:00";"2";"0";"20";"0,43";"4194304";"80531";"1,92";"0";"37";"72";"2";"0"
"04.01.2016 04:40:00";"2";"0";"16";"0,35";"4194304";"102760";"2,45";"0";"14";"72";"1";"0"
"04.01.2016 04:45:00";"2";"0";"16";"0,35";"4194304";"108632";"2,59";"0";"13";"72";"1";"0"
"04.01.2016 04:50:00";"2";"0";"22";"0,46";"4194304";"102760";"2,45";"0";"14";"72";"1";"0"
"04.01.2016 04:55:00";"2";"0";"17";"0,36";"4194304";"122474";"2,92";"0";"14";"72";"1";"0"
"04.01.2016 05:00:00";"2";"0";"17";"0,36";"4194304";"122474";"2,92";"0";"13";"72";"1";"0"
"04.01.2016 05:05:00";"2";"0";"28";"0,6";"4194304";"91855";"2,19";"0";"74";"72";"2";"0"
"04.01.2016 05:10:00";"2";"0";"16";"0,36";"4194304";"102760";"2,45";"0";"14";"72";"1";"0"
"04.01.2016 05:15:00";"2";"0";"16";"0,35";"4194304";"77595";"1,85";"0";"14";"72";"1";"0"
"04.01.2016 05:20:00";"2";"0";"22";"0,46";"4194304";"60817";"1,45";"0";"14";"72";"1";"0"
"04.01.2016 05:25:00";"2";"0";"17";"0,36";"4194304";"91855";"2,19";"0";"13";"72";"1";"0"
"04.01.2016 05:30:00";"2";"0";"17";"0,36";"4194304";"75078";"1,79";"0";"14";"72";"1";"0"
"04.01.2016 05:35:00";"2";"0";"21";"0,44";"4194304";"75078";"1,79";"0";"47";"72";"2";"0"
"04.01.2016 05:40:00";"2";"0";"17";"0,36";"4194304";"91855";"2,19";"0";"15";"72";"1";"0"
"04.01.2016 05:45:00";"2";"0";"17";"0,36";"4194304";"63753";"1,52";"0";"14";"72";"1";"0"
"04.01.2016 05:50:00";"2";"0";"22";"0,47";"4194304";"69206";"1,65";"0";"14";"72";"1";"0"
"04.01.2016 05:55:00";"2";"0";"16";"0,35";"4194304";"75078";"1,79";"0";"15";"72";"1";"0"
"04.01.2016 06:00:00";"2";"0";"17";"0,36";"4194304";"91855";"2,19";"0";"13";"72";"1";"0"
"04.01.2016 06:05:00";"2";"0";"27";"0,58";"4194304";"114085";"2,72";"0";"73";"72";"2";"0"
"04.01.2016 06:10:00";"2";"0";"16";"0,35";"4194304";"111149";"2,65";"0";"13";"72";"1";"0"
"04.01.2016 06:15:00";"2";"0";"16";"0,35";"4194304";"80531";"1,92";"0";"13";"72";"1";"0"
"04.01.2016 06:20:00";"2";"0";"22";"0,46";"4194304";"142187";"3,39";"0";"14";"72";"1";"0"
"04.01.2016 06:25:00";"2";"0";"16";"0,35";"4194304";"60817";"1,45";"0";"14";"72";"1";"0"
"04.01.2016 06:30:00";"2";"0";"16";"0,35";"4194304";"21810";"0,52";"0";"15";"72";"1";"0"
"04.01.2016 06:35:00";"2";"0";"20";"0,43";"4194304";"72142";"1,72";"0";"46";"72";"2";"0"
"04.01.2016 06:40:00";"2";"0";"16";"0,35";"4194304";"94372";"2,25";"0";"12";"72";"1";"0"
"04.01.2016 06:45:00";"2";"0";"16";"0,35";"4194304";"52429";"1,25";"0";"14";"72";"1";"0"
"04.01.2016 06:50:00";"2";"0";"22";"0,47";"4194304";"108632";"2,59";"0";"12";"72";"1";"0"
"04.01.2016 06:55:00";"2";"0";"16";"0,35";"4194304";"58301";"1,39";"0";"14";"72";"1";"0"
"04.01.2016 07:00:00";"2";"0";"16";"0,35";"4194304";"122474";"2,92";"0";"12";"72";"1";"0"
"04.01.2016 07:05:00";"2";"0";"27";"0,58";"4194304";"85983";"2,05";"0";"49";"72";"2";"0"
"04.01.2016 07:10:00";"2";"0";"17";"0,35";"4194304";"117021";"2,79";"0";"27";"72";"1";"0"
"04.01.2016 07:15:00";"2";"0";"16";"0,35";"4194304";"83467";"1,99";"0";"14";"72";"1";"0"
"04.01.2016 07:20:00";"2";"0";"22";"0,47";"4194304";"133798";"3,19";"0";"13";"72";"1";"0"
"04.01.2016 07:25:00";"2";"0";"17";"0,35";"4194304";"119538";"2,85";"0";"14";"72";"1";"0"
"04.01.2016 07:30:00";"2";"0";"17";"0,36";"4194304";"66689";"1,59";"0";"13";"72";"1";"0"
"04.01.2016 07:35:00";"2";"0";"20";"0,43";"4194304";"63753";"1,52";"0";"24";"72";"2";"0"
"04.01.2016 07:40:00";"2";"0";"17";"0,36";"4194304";"100244";"2,39";"0";"27";"72";"1";"0"
"04.01.2016 07:45:00";"2";"0";"17";"0,36";"4194304";"91855";"2,19";"0";"14";"72";"1";"0"
"04.01.2016 07:50:00";"2";"0";"22";"0,46";"4194304";"72142";"1,72";"0";"13";"72";"1";"0"
"04.01.2016 07:55:00";"2";"0";"17";"0,35";"4194304";"119538";"2,85";"0";"12";"72";"1";"0"
"04.01.2016 08:00:00";"2";"0";"16";"0,35";"4194304";"100244";"2,39";"0";"12";"72";"1";"0"
"04.01.2016 08:05:00";"2";"0";"28";"0,6";"4194304";"119538";"2,85";"0";"72";"72";"2";"0"
"04.01.2016 08:10:00";"2";"0";"17";"0,36";"4194304";"122474";"2,92";"0";"13";"72";"1";"0"
"04.01.2016 08:15:00";"2";"0";"17";"0,36";"4194304";"125410";"2,99";"0";"14";"72";"1";"0"
"04.01.2016 08:20:00";"2";"0";"22";"0,47";"4194304";"75078";"1,79";"0";"14";"72";"1";"0"
"04.01.2016 08:25:00";"2";"0";"16";"0,35";"4194304";"85983";"2,05";"0";"15";"72";"1";"0"
"04.01.2016 08:30:00";"2";"0";"17";"0,35";"4194304";"100244";"2,39";"0";"13";"72";"1";"0"
"04.01.2016 08:35:00";"2";"0";"21";"0,44";"4194304";"83467";"1,99";"0";"47";"72";"2";"0"
"04.01.2016 08:40:00";"2";"0";"16";"0,35";"4194304";"105696";"2,52";"0";"12";"72";"1";"0"
"04.01.2016 08:45:00";"2";"0";"17";"0,37";"4194304";"83467";"1,99";"0";"13";"72";"1";"0"
"04.01.2016 08:50:00";"2";"0";"22";"0,47";"4194304";"75078";"1,79";"0";"14";"72";"1";"0"
"04.01.2016 08:55:00";"2";"0";"17";"0,36";"4194304";"41524";"0,99";"0";"13";"72";"1";"0"
"04.01.2016 09:00:00";"2";"0";"17";"0,36";"4194304";"91855";"2,19";"0";"13";"72";"1";"0"
"04.01.2016 09:05:00";"2";"0";"28";"0,59";"4194304";"184130";"4,39";"0";"75";"72";"2";"0"
"04.01.2016 09:10:00";"2";"0";"17";"0,36";"4194304";"158964";"3,79";"0";"13";"72";"1";"0"
"04.01.2016 09:15:00";"2";"0";"17";"0,36";"4194304";"117021";"2,79";"0";"13";"72";"1";"0"
"04.01.2016 09:20:00";"2";"0";"22";"0,47";"4194304";"91855";"2,19";"0";"14";"72";"1";"0"
"04.01.2016 09:25:00";"2";"0";"17";"0,37";"4194304";"72142";"1,72";"0";"14";"72";"1";"0"
"04.01.2016 09:30:00";"2";"0";"17";"0,36";"4194304";"83467";"1,99";"0";"14";"72";"1";"0"
